venture_id,name,sector,development_stage,entity_status,has_repo,has_revenue_model,capability_coverage_pct,readiness_pct,readiness_tier,repo_key,stage_verified,development_stage_v1_self_reported,development_stage_v2_computed,readiness_pct_v1,readiness_pct_v2
MC-001-YouTube-Channel-Network,Youtube Channel Network,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,mc-001-youtube-channel-network,True,mvp,planned,22.8,13.5
MC-002-Podcast-Network,Podcast Network,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,mc-002-podcast-network,True,mvp,planned,22.8,13.5
MC-003-Blog-Network,Blog Network,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,mc-003-blog-network,True,mvp,planned,22.8,13.5
MC-005-Content-Creation-Studio,Content Creation Studio,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,mc-005-content-creation-studio,True,mvp,planned,22.8,13.5
MC-009-Stock-Photography,Stock Photography,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,mc-009-stock-photography,True,mvp,planned,22.8,13.5
MC-010-Stock-Video,Stock Video,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,mc-010-stock-video,True,mvp,planned,22.8,13.5
MC-011-Online-Magazine,Online Magazine,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,mc-011-online-magazine,True,mvp,planned,22.8,13.5
MC-014-Gaming-Channel,Gaming Channel,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,mc-014-gaming-channel,True,mvp,planned,22.8,13.5
MC-017-Online-Course-Platform,Online Course Platform,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,mc-017-online-course-platform,True,mvp,planned,22.8,13.5
MC-018-Membership-Site,Membership Site,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,mc-018-membership-site,True,mvp,planned,22.8,13.5
MC-019-Digital-Download-Store,Digital Download Store,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,mc-019-digital-download-store,True,mvp,planned,22.8,13.5
ET-001-Online-Tutoring-Platform,Online Tutoring Platform,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating,et-001-online-tutoring-platform,True,mvp,planned,22.8,13.5
ET-002-Language-Learning-App,Language Learning App,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating,et-002-language-learning-app,True,mvp,planned,22.8,13.5
ET-008-Career-Coaching,Career Coaching,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating,et-008-career-coaching,True,mvp,planned,22.8,13.5
ET-009-Resume-Writing-Service,Resume Writing Service,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating,et-009-resume-writing-service,True,mvp,planned,22.8,13.5
ET-010-Interview-Prep-Platform,Interview Prep Platform,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating,et-010-interview-prep-platform,True,mvp,planned,22.8,13.5
ET-012-Educational-Content-Library,Educational Content Library,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating,et-012-educational-content-library,True,mvp,planned,22.8,13.5
ST-001-SaaS-Platform,Saas Platform,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating,st-001-saas-platform,False,mvp,mvp,22.8,32.8
ST-002-Mobile-App-Development,Mobile App Development,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating,st-002-mobile-app-development,False,mvp,mvp,22.8,32.8
ST-003-Web-Development-Agency,Web Development Agency,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating,st-003-web-development-agency,False,mvp,mvp,22.8,32.8
ST-005-API-Development,Api Development,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating,st-005-api-development,False,mvp,mvp,22.8,32.8
ST-017-Chatbot-Builder,Chatbot Builder,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating,st-017-chatbot-builder,False,mvp,mvp,22.8,32.8
ST-024-Marketing-Automation,Marketing Automation,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating,st-024-marketing-automation,False,mvp,mvp,22.8,32.8
ST-025-Sales-Automation,Sales Automation,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating,st-025-sales-automation,False,mvp,mvp,22.8,32.8
OPS-001-VENTURE-STAFFING,Venture Staffing Operations,operations,mvp,unknown,False,False,0.0,22.8,Planned / Validating,ops-001-venture-staffing,False,mvp,mvp,22.8,32.8
PROFILE-001-DIVINE-JOHNS-PORTFOLIO,Divine Johns Portfolio,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating,profile-001-divine-johns-portfolio,False,mvp,mvp,22.8,32.8
ET-010-PERSONAL-RESUME,Personal Resume,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating,et-010-personal-resume,False,mvp,mvp,22.8,32.8
TECH-061-TECH-VENTURES-PORTFOLIO,Tech Ventures Portfolio,technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating,tech-061-tech-ventures-portfolio,False,mvp,mvp,22.8,32.8
BW-001-Lash-Extension-Studio,Lash Extension Studio,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-001-lash-extension-studio,True,validation,planned,12.2,13.5
BW-003-Luxury-Lash-Bar,Luxury Lash Bar,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-003-luxury-lash-bar,True,validation,planned,12.2,13.5
BW-004-Lash-Training-Academy,Lash Training Academy,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-004-lash-training-academy,True,validation,planned,12.2,13.5
BW-006-Lash-Glue-Brand,Lash Glue Brand,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-006-lash-glue-brand,True,validation,planned,12.2,13.5
BW-011-Nail-Salon,Nail Salon,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-011-nail-salon,True,validation,planned,12.2,13.5
BW-013-Luxury-Nail-Spa,Luxury Nail Spa,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-013-luxury-nail-spa,True,validation,planned,12.2,13.5
BW-015-Nail-Art-Studio,Nail Art Studio,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-015-nail-art-studio,True,validation,planned,12.2,13.5
BW-021-Hair-Salon,Hair Salon,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-021-hair-salon,True,validation,planned,12.2,13.5
BW-022-Barbershop,Barbershop,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-022-barbershop,True,validation,planned,12.2,13.5
BW-024-Hair-Braiding-Studio,Hair Braiding Studio,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-024-hair-braiding-studio,True,validation,planned,12.2,13.5
BW-025-Wig-Installation-Studio,Wig Installation Studio,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-025-wig-installation-studio,True,validation,planned,12.2,13.5
BW-026-Hair-Extension-Salon,Hair Extension Salon,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-026-hair-extension-salon,True,validation,planned,12.2,13.5
BW-030-Scalp-Treatment-Products,Scalp Treatment Products,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-030-scalp-treatment-products,True,validation,planned,12.2,13.5
BW-035-Makeup-Studio,Makeup Studio,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-035-makeup-studio,True,validation,planned,12.2,13.5
BW-038-Photoshoot-Makeup-Team,Photoshoot Makeup Team,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea,bw-038-photoshoot-makeup-team,True,validation,planned,12.2,13.5
FH-023-Bakery-&-Pastry-Shop,Bakery & Pastry Shop,food-hospitality,validation,unknown,False,False,0.0,12.2,Idea,fh-023-bakery-&-pastry-shop,False,validation,validation,12.2,22.2
LT-001-Truck-Dispatch-Company,Truck Dispatch Company,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea,lt-001-truck-dispatch-company,True,validation,planned,12.2,13.5
LT-002-Freight-Brokerage,Freight Brokerage,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea,lt-002-freight-brokerage,True,validation,planned,12.2,13.5
LT-005-Medical-Courier-Dispatch,Medical Courier Dispatch,logistics-transport,validation,unknown,True,True,55.0,68.0,Building/MVP,lt-005-medical-courier-dispatch,True,validation,validation,68.0,68.0
LT-007-Construction-Dispatch,Construction Dispatch,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea,lt-007-construction-dispatch,True,validation,planned,12.2,13.5
LT-016-Trucking-Company,Trucking Company,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea,lt-016-trucking-company,True,validation,planned,12.2,13.5
LT-019-Moving-Company,Moving Company,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea,lt-019-moving-company,True,validation,planned,12.2,13.5
LT-020-Freight-Company,Freight Company,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea,lt-020-freight-company,True,validation,planned,12.2,13.5
LT-023-Storage-Business,Storage Business,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea,lt-023-storage-business,True,validation,planned,12.2,13.5
LT-024-Distribution-Company,Distribution Company,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea,lt-024-distribution-company,True,validation,planned,12.2,13.5
LT-030-Cold-Chain-Logistics,Cold Chain Logistics,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea,lt-030-cold-chain-logistics,True,validation,planned,12.2,13.5
PS-002-Legal-Services,Legal Services,professional-services,validation,unknown,False,False,0.0,12.2,Idea,ps-002-legal-services,True,validation,planned,12.2,13.5
PS-004-HR-Consulting,Hr Consulting,professional-services,validation,unknown,False,False,0.0,12.2,Idea,ps-004-hr-consulting,True,validation,planned,12.2,13.5
PS-011-Real-Estate-Agency,Real Estate Agency,professional-services,validation,unknown,False,False,0.0,12.2,Idea,ps-011-real-estate-agency,True,validation,planned,12.2,13.5
PS-014-Event-Planning,Event Planning,professional-services,validation,unknown,False,False,0.0,12.2,Idea,ps-014-event-planning,False,validation,validation,12.2,22.2
PS-015-Interior-Design,Interior Design,professional-services,validation,unknown,False,False,0.0,12.2,Idea,ps-015-interior-design,False,validation,validation,12.2,22.2
PS-018-Translation-Services,Translation Services,professional-services,validation,unknown,False,False,0.0,12.2,Idea,ps-018-translation-services,True,validation,planned,12.2,13.5
PS-023-PR-Agency,Pr Agency,professional-services,validation,unknown,False,False,0.0,12.2,Idea,ps-023-pr-agency,True,validation,planned,12.2,13.5
PS-024-Recruiting-Agency,Recruiting Agency,professional-services,validation,unknown,False,False,0.0,12.2,Idea,ps-024-recruiting-agency,True,validation,planned,12.2,13.5
MC-004-Influencer-Agency,Influencer Agency,media-content,validation,unknown,False,False,0.0,12.2,Idea,mc-004-influencer-agency,True,validation,planned,12.2,13.5
MC-006-Video-Production-Company,Video Production Company,media-content,validation,unknown,False,False,0.0,12.2,Idea,mc-006-video-production-company,True,validation,validation,12.2,22.2
MC-008-Music-Production,Music Production,media-content,validation,unknown,False,False,0.0,12.2,Idea,mc-008-music-production,True,validation,planned,12.2,13.5
MC-012-News-Website,News Website,media-content,validation,unknown,False,False,0.0,12.2,Idea,mc-012-news-website,True,validation,planned,12.2,13.5
ET-003-Test-Prep-Service,Test Prep Service,education-training,validation,unknown,False,False,0.0,12.2,Idea,et-003-test-prep-service,True,validation,planned,12.2,13.5
ET-004-Coding-Bootcamp,Coding Bootcamp,education-training,validation,unknown,False,False,0.0,12.2,Idea,et-004-coding-bootcamp,True,validation,planned,12.2,13.5
ET-005-Professional-Certification,Professional Certification,education-training,validation,unknown,False,False,0.0,12.2,Idea,et-005-professional-certification,True,validation,planned,12.2,13.5
ET-006-Corporate-Training,Corporate Training,education-training,validation,unknown,False,False,0.0,12.2,Idea,et-006-corporate-training,True,validation,planned,12.2,13.5
ET-015-Homeschool-Curriculum,Homeschool Curriculum,education-training,validation,unknown,False,False,0.0,12.2,Idea,et-015-homeschool-curriculum,True,validation,planned,12.2,13.5
ST-004-Custom-Software-Development,Custom Software Development,software-technology,validation,unknown,False,False,0.0,12.2,Idea,st-004-custom-software-development,False,validation,validation,12.2,22.2
ST-007-DevOps-Consulting,Devops Consulting,software-technology,validation,unknown,False,False,0.0,12.2,Idea,st-007-devops-consulting,False,validation,validation,12.2,22.2
ST-008-Cybersecurity-Service,Cybersecurity Service,software-technology,validation,unknown,False,False,0.0,12.2,Idea,st-008-cybersecurity-service,False,validation,validation,12.2,22.2
ST-019-Payment-Processing,Payment Processing,software-technology,validation,unknown,False,False,0.0,12.2,Idea,st-019-payment-processing,False,validation,validation,12.2,22.2
ST-023-Game-Development,Game Development,software-technology,validation,unknown,False,False,0.0,12.2,Idea,st-023-game-development,False,validation,validation,12.2,22.2
BW-008-Private-Label-Lashes,Private Label Lashes,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea,bw-008-private-label-lashes,True,planned,planned,3.5,13.5
BW-009-Franchise-Lash-Salons,Franchise Lash Salons,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea,bw-009-franchise-lash-salons,True,planned,planned,3.5,13.5
BW-018-Nail-Booking-Marketplace,Nail Booking Marketplace,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea,bw-018-nail-booking-marketplace,True,planned,planned,3.5,13.5
BW-019-Salon-Management-Software,Salon Management Software,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea,bw-019-salon-management-software,True,planned,planned,3.5,13.5
BW-020-AI-Nail-Design-Generator,Ai Nail Design Generator,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea,bw-020-ai-nail-design-generator,True,planned,planned,3.5,13.5
BW-031-Hair-Marketplace,Hair Marketplace,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea,bw-031-hair-marketplace,True,planned,planned,3.5,13.5
BW-032-Stylist-Booking-Platform,Stylist Booking Platform,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea,bw-032-stylist-booking-platform,True,planned,planned,3.5,13.5
BW-033-AI-Hairstyle-Simulator,Ai Hairstyle Simulator,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea,bw-033-ai-hairstyle-simulator,True,planned,planned,3.5,13.5
BW-034-Salon-Franchise-Chain,Salon Franchise Chain,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea,bw-034-salon-franchise-chain,True,planned,planned,3.5,13.5
LT-006-Amazon,Amazon,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-006-amazon,True,planned,planned,3.5,13.5
LT-011-Dispatch-Software,Dispatch Software,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-011-dispatch-software,True,planned,planned,3.5,13.5
LT-012-Fleet-Tracking-Platform,Fleet Tracking Platform,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-012-fleet-tracking-platform,True,planned,planned,3.5,13.5
LT-013-Logistics-Automation-System,Logistics Automation System,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-013-logistics-automation-system,True,planned,planned,3.5,13.5
LT-014-AI-Route-Optimization,Ai Route Optimization,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-014-ai-route-optimization,True,planned,planned,3.5,13.5
LT-015-Driver-Management-Platform,Driver Management Platform,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-015-driver-management-platform,True,planned,planned,3.5,13.5
LT-021-Warehouse-Company,Warehouse Company,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-021-warehouse-company,True,planned,planned,3.5,13.5
LT-025-Logistics-Marketplace,Logistics Marketplace,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-025-logistics-marketplace,True,planned,planned,3.5,13.5
LT-026-Shipping-Platform,Shipping Platform,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-026-shipping-platform,True,planned,planned,3.5,13.5
LT-027-Fleet-Management-SaaS,Fleet Management Saas,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-027-fleet-management-saas,True,planned,planned,3.5,13.5
LT-028-Freight-AI-Optimization,Freight Ai Optimization,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-028-freight-ai-optimization,True,planned,planned,3.5,13.5
LT-029-Supply-Chain-Analytics,Supply Chain Analytics,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea,lt-029-supply-chain-analytics,True,planned,planned,3.5,13.5
PS-025-Business-Brokerage,Business Brokerage,professional-services,planned,unknown,False,False,0.0,3.5,Idea,ps-025-business-brokerage,True,planned,planned,3.5,13.5
MC-007-Animation-Studio,Animation Studio,media-content,planned,unknown,False,False,0.0,3.5,Idea,mc-007-animation-studio,True,planned,planned,3.5,13.5
MC-013-Streaming-Platform,Streaming Platform,media-content,planned,unknown,False,False,0.0,3.5,Idea,mc-013-streaming-platform,True,planned,planned,3.5,13.5
MC-015-Esports-Team,Esports Team,media-content,planned,unknown,False,False,0.0,3.5,Idea,mc-015-esports-team,True,planned,planned,3.5,13.5
MC-016-Virtual-Events-Platform,Virtual Events Platform,media-content,planned,unknown,False,False,0.0,3.5,Idea,mc-016-virtual-events-platform,True,planned,planned,3.5,13.5
MC-020-NFT-Marketplace,Nft Marketplace,media-content,planned,unknown,False,False,0.0,3.5,Idea,mc-020-nft-marketplace,True,planned,planned,3.5,13.5
ET-007-Skills-Assessment-Platform,Skills Assessment Platform,education-training,planned,unknown,False,False,0.0,3.5,Idea,et-007-skills-assessment-platform,True,planned,planned,3.5,13.5
ET-011-Mentorship-Platform,Mentorship Platform,education-training,planned,unknown,False,False,0.0,3.5,Idea,et-011-mentorship-platform,True,planned,planned,3.5,13.5
ET-013-VR-Training-Simulations,Vr Training Simulations,education-training,planned,unknown,False,False,0.0,3.5,Idea,et-013-vr-training-simulations,True,planned,planned,3.5,13.5
ET-014-Gamified-Learning-App,Gamified Learning App,education-training,planned,unknown,False,False,0.0,3.5,Idea,et-014-gamified-learning-app,True,planned,planned,3.5,13.5
ST-006-Cloud-Infrastructure,Cloud Infrastructure,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-006-cloud-infrastructure,False,planned,planned,3.5,13.5
ST-009-Data-Analytics-Platform,Data Analytics Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-009-data-analytics-platform,False,planned,planned,3.5,13.5
ST-010-Business-Intelligence-Tool,Business Intelligence Tool,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-010-business-intelligence-tool,False,planned,planned,3.5,13.5
ST-011-CRM-Platform,Crm Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-011-crm-platform,False,planned,planned,3.5,13.5
ST-012-Project-Management-Tool,Project Management Tool,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-012-project-management-tool,False,planned,planned,3.5,13.5
ST-013-Communication-Platform,Communication Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-013-communication-platform,False,planned,planned,3.5,13.5
ST-014-Collaboration-Software,Collaboration Software,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-014-collaboration-software,False,planned,planned,3.5,13.5
ST-015-Automation-Platform,Automation Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-015-automation-platform,False,planned,planned,3.5,13.5
ST-016-AI,Ai,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-016-ai,False,planned,planned,3.5,13.5
ST-018-E-commerce-Platform,E Commerce Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-018-e-commerce-platform,False,planned,planned,3.5,13.5
ST-020-Blockchain-Platform,Blockchain Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-020-blockchain-platform,False,planned,planned,3.5,13.5
ST-021-IoT-Platform,Iot Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-021-iot-platform,False,planned,planned,3.5,13.5
ST-022-AR,Ar,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-022-ar,False,planned,planned,3.5,13.5
ST-026-HR-Tech-Platform,Hr Tech Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-026-hr-tech-platform,False,planned,planned,3.5,13.5
ST-027-Legal-Tech-Platform,Legal Tech Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-027-legal-tech-platform,False,planned,planned,3.5,13.5
ST-028-Health-Tech-Platform,Health Tech Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-028-health-tech-platform,False,planned,planned,3.5,13.5
ST-029-EdTech-Platform,Edtech Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-029-edtech-platform,False,planned,planned,3.5,13.5
ST-030-PropTech-Platform,Proptech Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea,st-030-proptech-platform,False,planned,planned,3.5,13.5
TECH-008-Cybersecurity-Shield,Cybersecurity Shield,technology,planned,unknown,False,False,0.0,3.5,Idea,tech-008-cybersecurity-shield,False,planned,planned,3.5,13.5
TECH-019-Fraud-Prevention-AI,Fraud Prevention Ai,technology,planned,unknown,False,False,0.0,3.5,Idea,tech-019-fraud-prevention-ai,False,planned,planned,3.5,13.5
TECH-036-Robotics-Training-AI,Robotics Training Ai,technology,planned,unknown,False,False,0.0,3.5,Idea,tech-036-robotics-training-ai,False,planned,planned,3.5,13.5
TECH-050-Text-to-Speech-AI,Text To Speech Ai,technology,planned,unknown,False,False,0.0,3.5,Idea,tech-050-text-to-speech-ai,False,planned,planned,3.5,13.5
OPS-016-Contract-Management-AI,Contract Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-016-contract-management-ai,False,planned,planned,3.5,13.5
OPS-017-Compliance-Monitoring-AI,Compliance Monitoring Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-017-compliance-monitoring-ai,False,planned,planned,3.5,13.5
OPS-018-Quality-Control-AI,Quality Control Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-018-quality-control-ai,False,planned,planned,3.5,13.5
OPS-019-Asset-Management-AI,Asset Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-019-asset-management-ai,False,planned,planned,3.5,13.5
OPS-020-Time-Tracking-AI,Time Tracking Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-020-time-tracking-ai,False,planned,planned,3.5,13.5
OPS-021-Document-Security-AI,Document Security Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-021-document-security-ai,False,planned,planned,3.5,13.5
OPS-022-Knowledge-Management-AI,Knowledge Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-022-knowledge-management-ai,False,planned,planned,3.5,13.5
OPS-023-Meeting-Transcription-AI,Meeting Transcription Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-023-meeting-transcription-ai,False,planned,planned,3.5,13.5
OPS-024-Task-Automation-AI,Task Automation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-024-task-automation-ai,False,planned,planned,3.5,13.5
OPS-025-Resource-Allocation-AI,Resource Allocation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-025-resource-allocation-ai,False,planned,planned,3.5,13.5
OPS-026-Budget-Planning-AI,Budget Planning Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-026-budget-planning-ai,False,planned,planned,3.5,13.5
OPS-027-Cost-Optimization-AI,Cost Optimization Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-027-cost-optimization-ai,False,planned,planned,3.5,13.5
OPS-028-Procurement-AI,Procurement Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-028-procurement-ai,False,planned,planned,3.5,13.5
OPS-029-Vendor-Management-AI,Vendor Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-029-vendor-management-ai,False,planned,planned,3.5,13.5
OPS-030-Contract-Negotiation-AI,Contract Negotiation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-030-contract-negotiation-ai,False,planned,planned,3.5,13.5
OPS-031-Legal-Document-AI,Legal Document Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-031-legal-document-ai,False,planned,planned,3.5,13.5
OPS-032-Compliance-Reporting-AI,Compliance Reporting Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-032-compliance-reporting-ai,False,planned,planned,3.5,13.5
OPS-033-Training-Content-AI,Training Content Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-033-training-content-ai,False,planned,planned,3.5,13.5
OPS-034-Employee-Engagement-AI,Employee Engagement Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-034-employee-engagement-ai,False,planned,planned,3.5,13.5
OPS-035-Succession-Planning-AI,Succession Planning Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-035-succession-planning-ai,False,planned,planned,3.5,13.5
OPS-036-Workspace-Design-AI,Workspace Design Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-036-workspace-design-ai,False,planned,planned,3.5,13.5
OPS-037-Energy-Efficiency-AI,Energy Efficiency Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-037-energy-efficiency-ai,False,planned,planned,3.5,13.5
OPS-038-Security-Monitoring-AI,Security Monitoring Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-038-security-monitoring-ai,False,planned,planned,3.5,13.5
OPS-039-Health-Safety-AI,Health Safety Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-039-health-safety-ai,False,planned,planned,3.5,13.5
OPS-040-Disaster-Recovery-AI,Disaster Recovery Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-040-disaster-recovery-ai,False,planned,planned,3.5,13.5
OPS-041-IT-Asset-Management,It Asset Management,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-041-it-asset-management,False,planned,planned,3.5,13.5
OPS-042-Cloud-Cost-Management,Cloud Cost Management,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-042-cloud-cost-management,False,planned,planned,3.5,13.5
OPS-043-Data-Governance-AI,Data Governance Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-043-data-governance-ai,False,planned,planned,3.5,13.5
OPS-044-Network-Monitoring-AI,Network Monitoring Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-044-network-monitoring-ai,False,planned,planned,3.5,13.5
OPS-045-Software-Licensing-AI,Software Licensing Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-045-software-licensing-ai,False,planned,planned,3.5,13.5
OPS-046-IT-Procurement-AI,It Procurement Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-046-it-procurement-ai,False,planned,planned,3.5,13.5
OPS-047-System-Integration-AI,System Integration Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-047-system-integration-ai,False,planned,planned,3.5,13.5
OPS-048-Data-Backup-AI,Data Backup Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-048-data-backup-ai,False,planned,planned,3.5,13.5
OPS-049-Business-Continuity-AI,Business Continuity Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-049-business-continuity-ai,False,planned,planned,3.5,13.5
OPS-050-Compliance-Audit-AI,Compliance Audit Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-050-compliance-audit-ai,False,planned,planned,3.5,13.5
OPS-051-Document-Collaboration-AI,Document Collaboration Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-051-document-collaboration-ai,False,planned,planned,3.5,13.5
OPS-052-Video-Conferencing-AI,Video Conferencing Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-052-video-conferencing-ai,False,planned,planned,3.5,13.5
OPS-053-Email-Management-AI,Email Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-053-email-management-ai,False,planned,planned,3.5,13.5
OPS-054-Calendar-Optimization-AI,Calendar Optimization Ai,operations,planned,unknown,False,False,0.0,3.5,Idea,ops-054-calendar-optimization-ai,False,planned,planned,3.5,13.5
