repo_name,description,company_role,venture_id,venture_name,sector,stage,status,repository_url,agent_ids,health_score,revenue_ytd,source,priority,notes
et-007-skills-assessment-platform,ET-007-Skills-Assessment-Platform: Skills Assessment Platform - education-training venture,Venture,ET-007-Skills-Assessment-Platform,Skills Assessment Platform,education-training,planned,planned,https://github.com/Worldwidebro/et-007-skills-assessment-platform,"T3_CONTENT_STRATEGIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #218 of 687
et-008-career-coaching,ET-008-Career-Coaching: Career Coaching - education-training venture,Venture,ET-008-Career-Coaching,Career Coaching,education-training,mvp,development,https://github.com/Worldwidebro/et-008-career-coaching,"T3_CONTENT_STRATEGIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #219 of 687
et-009-resume-writing-service,ET-009-Resume-Writing-Service: Resume Writing Service - education-training venture,Venture,ET-009-Resume-Writing-Service,Resume Writing Service,education-training,mvp,development,https://github.com/Worldwidebro/et-009-resume-writing-service,"T3_CONTENT_STRATEGIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #220 of 687
et-010-interview-prep-platform,ET-010-Interview-Prep-Platform: Interview Prep Platform - education-training venture,Venture,ET-010-Interview-Prep-Platform,Interview Prep Platform,education-training,mvp,development,https://github.com/Worldwidebro/et-010-interview-prep-platform,"T3_CONTENT_STRATEGIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #221 of 687
et-011-mentorship-platform,ET-011-Mentorship-Platform: Mentorship Platform - education-training venture,Venture,ET-011-Mentorship-Platform,Mentorship Platform,education-training,planned,planned,https://github.com/Worldwidebro/et-011-mentorship-platform,"T3_CONTENT_STRATEGIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #222 of 687
et-012-educational-content-library,ET-012-Educational-Content-Library: Educational Content Library - education-training venture,Venture,ET-012-Educational-Content-Library,Educational Content Library,education-training,mvp,development,https://github.com/Worldwidebro/et-012-educational-content-library,"T3_CONTENT_STRATEGIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #223 of 687
et-013-vr-training-simulations,ET-013-VR-Training-Simulations: Vr Training Simulations - education-training venture,Venture,ET-013-VR-Training-Simulations,Vr Training Simulations,education-training,planned,planned,https://github.com/Worldwidebro/et-013-vr-training-simulations,"T3_CONTENT_STRATEGIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #224 of 687
et-014-gamified-learning-app,ET-014-Gamified-Learning-App: Gamified Learning App - education-training venture,Venture,ET-014-Gamified-Learning-App,Gamified Learning App,education-training,planned,planned,https://github.com/Worldwidebro/et-014-gamified-learning-app,"T3_CONTENT_STRATEGIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #225 of 687
et-015-homeschool-curriculum,ET-015-Homeschool-Curriculum: Homeschool Curriculum - education-training venture,Venture,ET-015-Homeschool-Curriculum,Homeschool Curriculum,education-training,validation,validation,https://github.com/Worldwidebro/et-015-homeschool-curriculum,"T3_CONTENT_STRATEGIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #226 of 687
st-001-saas-platform,ST-001-SaaS-Platform: Saas Platform - software-technology venture,Venture,ST-001-SaaS-Platform,Saas Platform,software-technology,mvp,development,https://github.com/Worldwidebro/st-001-saas-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #227 of 687
st-002-mobile-app-development,ST-002-Mobile-App-Development: Mobile App Development - software-technology venture,Venture,ST-002-Mobile-App-Development,Mobile App Development,software-technology,mvp,development,https://github.com/Worldwidebro/st-002-mobile-app-development,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #228 of 687
st-003-web-development-agency,ST-003-Web-Development-Agency: Web Development Agency - software-technology venture,Venture,ST-003-Web-Development-Agency,Web Development Agency,software-technology,mvp,development,https://github.com/Worldwidebro/st-003-web-development-agency,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #229 of 687
st-004-custom-software-development,ST-004-Custom-Software-Development: Custom Software Development - software-technology venture,Venture,ST-004-Custom-Software-Development,Custom Software Development,software-technology,validation,validation,https://github.com/Worldwidebro/st-004-custom-software-development,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #230 of 687
st-005-api-development,ST-005-API-Development: Api Development - software-technology venture,Venture,ST-005-API-Development,Api Development,software-technology,mvp,development,https://github.com/Worldwidebro/st-005-api-development,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #231 of 687
st-006-cloud-infrastructure,ST-006-Cloud-Infrastructure: Cloud Infrastructure - software-technology venture,Venture,ST-006-Cloud-Infrastructure,Cloud Infrastructure,software-technology,planned,planned,https://github.com/Worldwidebro/st-006-cloud-infrastructure,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #232 of 687
st-007-devops-consulting,ST-007-DevOps-Consulting: Devops Consulting - software-technology venture,Venture,ST-007-DevOps-Consulting,Devops Consulting,software-technology,validation,validation,https://github.com/Worldwidebro/st-007-devops-consulting,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #233 of 687
st-008-cybersecurity-service,ST-008-Cybersecurity-Service: Cybersecurity Service - software-technology venture,Venture,ST-008-Cybersecurity-Service,Cybersecurity Service,software-technology,validation,validation,https://github.com/Worldwidebro/st-008-cybersecurity-service,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #234 of 687
st-009-data-analytics-platform,ST-009-Data-Analytics-Platform: Data Analytics Platform - software-technology venture,Venture,ST-009-Data-Analytics-Platform,Data Analytics Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-009-data-analytics-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #235 of 687
st-010-business-intelligence-tool,ST-010-Business-Intelligence-Tool: Business Intelligence Tool - software-technology venture,Venture,ST-010-Business-Intelligence-Tool,Business Intelligence Tool,software-technology,planned,planned,https://github.com/Worldwidebro/st-010-business-intelligence-tool,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #236 of 687
st-011-crm-platform,ST-011-CRM-Platform: Crm Platform - software-technology venture,Venture,ST-011-CRM-Platform,Crm Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-011-crm-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #237 of 687
st-012-project-management-tool,ST-012-Project-Management-Tool: Project Management Tool - software-technology venture,Venture,ST-012-Project-Management-Tool,Project Management Tool,software-technology,planned,planned,https://github.com/Worldwidebro/st-012-project-management-tool,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #238 of 687
st-013-communication-platform,ST-013-Communication-Platform: Communication Platform - software-technology venture,Venture,ST-013-Communication-Platform,Communication Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-013-communication-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #239 of 687
st-014-collaboration-software,ST-014-Collaboration-Software: Collaboration Software - software-technology venture,Venture,ST-014-Collaboration-Software,Collaboration Software,software-technology,planned,planned,https://github.com/Worldwidebro/st-014-collaboration-software,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #240 of 687
st-015-automation-platform,ST-015-Automation-Platform: Automation Platform - software-technology venture,Venture,ST-015-Automation-Platform,Automation Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-015-automation-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #241 of 687
st-016-ai,ST-016-AI: Ai - software-technology venture,Venture,ST-016-AI,Ai,software-technology,planned,planned,https://github.com/Worldwidebro/st-016-ai,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #242 of 687
st-017-chatbot-builder,ST-017-Chatbot-Builder: Chatbot Builder - software-technology venture,Venture,ST-017-Chatbot-Builder,Chatbot Builder,software-technology,mvp,development,https://github.com/Worldwidebro/st-017-chatbot-builder,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #243 of 687
st-018-e-commerce-platform,ST-018-E-commerce-Platform: E Commerce Platform - software-technology venture,Venture,ST-018-E-commerce-Platform,E Commerce Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-018-e-commerce-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #244 of 687
st-019-payment-processing,ST-019-Payment-Processing: Payment Processing - software-technology venture,Venture,ST-019-Payment-Processing,Payment Processing,software-technology,validation,validation,https://github.com/Worldwidebro/st-019-payment-processing,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #245 of 687
st-020-blockchain-platform,ST-020-Blockchain-Platform: Blockchain Platform - software-technology venture,Venture,ST-020-Blockchain-Platform,Blockchain Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-020-blockchain-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #246 of 687
st-021-iot-platform,ST-021-IoT-Platform: Iot Platform - software-technology venture,Venture,ST-021-IoT-Platform,Iot Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-021-iot-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #247 of 687
st-022-ar,ST-022-AR: Ar - software-technology venture,Venture,ST-022-AR,Ar,software-technology,planned,planned,https://github.com/Worldwidebro/st-022-ar,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #248 of 687
st-023-game-development,ST-023-Game-Development: Game Development - software-technology venture,Venture,ST-023-Game-Development,Game Development,software-technology,validation,validation,https://github.com/Worldwidebro/st-023-game-development,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #249 of 687
st-024-marketing-automation,ST-024-Marketing-Automation: Marketing Automation - software-technology venture,Venture,ST-024-Marketing-Automation,Marketing Automation,software-technology,mvp,development,https://github.com/Worldwidebro/st-024-marketing-automation,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #250 of 687
st-025-sales-automation,ST-025-Sales-Automation: Sales Automation - software-technology venture,Venture,ST-025-Sales-Automation,Sales Automation,software-technology,mvp,development,https://github.com/Worldwidebro/st-025-sales-automation,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #251 of 687
st-026-hr-tech-platform,ST-026-HR-Tech-Platform: Hr Tech Platform - software-technology venture,Venture,ST-026-HR-Tech-Platform,Hr Tech Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-026-hr-tech-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #252 of 687
st-027-legal-tech-platform,ST-027-Legal-Tech-Platform: Legal Tech Platform - software-technology venture,Venture,ST-027-Legal-Tech-Platform,Legal Tech Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-027-legal-tech-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #253 of 687
st-028-health-tech-platform,ST-028-Health-Tech-Platform: Health Tech Platform - software-technology venture,Venture,ST-028-Health-Tech-Platform,Health Tech Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-028-health-tech-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #254 of 687
st-029-edtech-platform,ST-029-EdTech-Platform: Edtech Platform - software-technology venture,Venture,ST-029-EdTech-Platform,Edtech Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-029-edtech-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #255 of 687
st-030-proptech-platform,ST-030-PropTech-Platform: Proptech Platform - software-technology venture,Venture,ST-030-PropTech-Platform,Proptech Platform,software-technology,planned,planned,https://github.com/Worldwidebro/st-030-proptech-platform,"T2_DATA_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #256 of 687
ec-001-angels-in-daylight,EC-001-Angels-in-Daylight: Angels In Daylight - e-commerce venture,Venture,EC-001-Angels-in-Daylight,Angels In Daylight,e-commerce,planned,planned,https://github.com/Worldwidebro/ec-001-angels-in-daylight,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #257 of 687
ec-002-new-world-apparel,EC-002-New-World-Apparel: New World Apparel - e-commerce venture,Venture,EC-002-New-World-Apparel,New World Apparel,e-commerce,planned,planned,https://github.com/Worldwidebro/ec-002-new-world-apparel,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #258 of 687
ec-003-shopify-autopilot,EC-003-Shopify-Autopilot: Shopify Autopilot - e-commerce venture,Venture,EC-003-Shopify-Autopilot,Shopify Autopilot,e-commerce,planned,planned,https://github.com/Worldwidebro/ec-003-shopify-autopilot,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #259 of 687
ec-004-shoe-customizer,EC-004-Shoe-Customizer: Shoe Customizer - e-commerce venture,Venture,EC-004-Shoe-Customizer,Shoe Customizer,e-commerce,planned,planned,https://github.com/Worldwidebro/ec-004-shoe-customizer,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #260 of 687
ec-005-sunglasses-ai,EC-005-Sunglasses-AI: Sunglasses Ai - e-commerce venture,Venture,EC-005-Sunglasses-AI,Sunglasses Ai,e-commerce,planned,planned,https://github.com/Worldwidebro/ec-005-sunglasses-ai,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #261 of 687
