venture_id,venture_name,sector,tier,department,control_type,revenue_model,capability_score,confidence,top_repo,dependencies
dccea2da-3d6e-4869-8e37-65d90a529fa4,Invoice Factoring Ai,fintech,1,INTELLIGENCE_LAYER,FIRM,hourly/project,0.00,low,LightRAG,infrastructure|payment|security
60598b62-cd1d-4be5-8021-3cb3bf7ff370,Remittance Ai,fintech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
2c7f67bd-5ef9-43dc-9415-a20b5785d344,Escrow Automation,fintech,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
64669816-60f5-4f5d-822c-d542a5398c33,Sunglasses Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
a458a464-3244-4623-847c-9b2fc339b9ec,Jewelry Designer Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
c9097876-1a20-4574-a8e5-29e893202132,Kids Toy Line,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
8769b4fa-e9db-4dc5-8db9-e14758883d29,RE-006 Mortgage Marketplace,re,2,INFRASTRUCTURE,BROKER,margin,0.00,low,LightRAG,api|matching|dashboard
44eacc62-7877-48ea-8ef6-80ebc1b0e846,Ugc Content Aggregator,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
70a6dd47-0fe7-456e-bf0e-497b09bab3f4,Recommendation Engine,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
82bae0ac-72af-4173-874c-de5254964862,Ai Gift Finder,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
d554d438-5692-4d11-8134-b46be9143aa2,Abandoned Cart Recovery,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
b7a0e981-8ef3-45bf-ad1d-3cbd3b482ba9,Ar Virtual Fitting Room,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
c4744881-e122-4b66-9c48-f00e0d5d9313,Ai Seasonal Forecast,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
f673b096-f211-4b65-9ff5-20a85605513b,3D Product Viewer,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
974d3937-2057-4deb-89e2-c14f919472ab,Cybersecurity Shield,devtools,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
3a5d86be-26e5-44f4-8ab2-e7c7725e98ba,Workflow Automation,devtools,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
5c08d1ff-20c0-4a01-87cb-956b582323f6,Training Platform Ai,infra,3,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
774b5bed-dc3f-4806-9fb0-f5c21915d1d2,Travel Booking Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
7520fa1f-0055-41a1-a995-9ab6324812be,Ai Email Marketing,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
76168880-aee5-4805-9d1e-3f46284bd73e,Ai Warehouse Management,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
4533c051-374d-48ef-a99b-2717cc12f6da,Succession Planning Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
eaa8a135-bbca-46d8-8b2d-d715e6cd642e,Ai Customer Loyalty,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
cd364a11-c88e-4bd2-8e33-597a2d0a1ec9,Task Prioritization Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
9535c69f-9a5a-48bf-a7b1-4aed7892a4b8,Form Automation Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
e5ba6735-4b66-48a7-8233-01e0820580e8,Data Cleaning Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
5469f98f-1926-4d43-9e44-d1e348e08b64,Ai Payment Optimization,market,1,INTELLIGENCE_LAYER,FIRM,hourly/project,0.00,low,LightRAG,infrastructure|payment|security
81a03724-68a5-4a57-bdfc-6439241ce809,Test Preparation Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
165c6d9c-7d5a-437e-bd7b-32ef5591b556,Art Education Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
8e3e7611-dbd2-4be2-bc92-d53f64b8faec,Science Education Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
81ecd43c-8fe7-4d72-b410-bd85f61ed134,Ai Product Launch Coach,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
773d1607-b3bd-4fca-9b51-5195c4202d24,Gene Editing Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
2d31ba4a-d946-4fb2-8313-6df24e866477,Energy Grid Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
bfc7ced0-d7ac-4d3d-9c3c-0f986dd4fe00,Ai Product Customization,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
bddbf6d2-0a57-4029-8f4a-5a836f9b2518,Telemedicine Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
7cceb5d5-d2de-4a59-8527-c3d852a9f509,Ai Disaster Response,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
9c7bfa8b-7f10-4440-8653-fb724bb14b96,Ai Holiday Planner,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
d164ed2d-5fee-4093-8a56-497160748693,Ai Seasonal Forecast,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
7a6cd400-f3e4-4653-8fcb-4c4c6a4918ab,Security Monitoring Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
69639ed0-9841-4162-9ace-487b616a5091,Network Monitoring Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
b8200ab5-1190-49c0-b132-4724ca99e76b,Business Continuity Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
31235023-353f-4589-a488-017922da121d,Space Agriculture Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
203edd61-c09c-41e0-abef-16e704e8a993,Resource Forecasting Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
8e2753b4-45a7-4962-8133-b68e39ecb7b6,Dashboard Creation Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
86a605b4-2b10-40a8-aab4-f18b84d5c0fb,Ai Literacy Program,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
f0148df8-77c8-4c40-9ef8-fcd5cb87edef,Branding Templates Marketplace,edtech,2,TEMPLATES,BROKER,margin,0.00,low,LightRAG,api|matching|dashboard
4285eea8-23f3-45c8-8a66-f9fb65d29550,Low Income Housing Blueprint,edtech,5,REAL_ESTATE,PLATFORM,system-fees,0.00,low,LightRAG,none
a6ff4191-ea6d-4ae7-8594-4d8e5c817a24,Online Course Creator,edtech,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
3579fc6c-200c-4f67-af16-e9d6daa8aeef,Language Learning Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
a62dd704-6931-4492-a602-8b69579a8f1a,Local Business Directory,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
97e20624-c42a-4c26-a4f2-b2b4a23cf7e0,Public Transportation Ai,market,5,LOGISTICS,PLATFORM,system-fees,0.00,low,LightRAG,none
96e42cd0-c04d-49c2-a9c7-696fc08fe1f1,Music Education Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
e6e855f6-f953-4c57-8070-969ec53bbe81,Reading Comprehension Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
51b7c13a-d958-4d87-91c1-e4a5a49a789a,Luminary Worldwide Events,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
691a2d51-26a0-40db-b14e-e62995a73f5e,Community Technology Access Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
2016874b-887e-4fde-9df6-a28ab07a7f94,Indigenous Creator Hub,market,3,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
8d2079c2-7cd5-4858-a4e4-38f13d063054,Elder Companion Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
a28e1c68-b54f-4a44-baa8-3b710f6e7068,Local Government Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
2d9b6d1a-bad4-4e8a-ae88-63a5e44419ef,Community Recycling Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
ce8de855-9294-4cc0-b643-58194185a635,Public Childcare Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
77fab7a8-4d14-40ac-bc3e-e4b65f042b21,Community Cultural Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
60c66a64-9fd3-4e83-9cec-25ebf8435b7c,Neurofeedback Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
3b1b67db-86a0-43f5-ab28-c3c8f2e30747,Genixbank Lite,fintech,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
5d2219fc-e6a0-4313-a159-2614709a6ca4,Brain Computer Interface,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
acefbd2b-a175-4a66-a598-d551d89fb7ad,Weather Prediction Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
f13ca92d-2003-4bcc-a1b7-9ff740be2733,Nanotech Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
e59aaf3e-62d8-47b5-89cb-1bba1fa81404,Policy Advisor Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
ebfcbbfd-0c78-4a4a-bbfa-f093388079c1,Economic Equity Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
29799a86-6a8c-4a38-870b-05dc18536eee,Ai Climate Adaptation,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
3d54893a-074f-4fbe-834c-e5290d6a81dd,Financial Wellness Coach,fintech,1,INFRASTRUCTURE,FIRM,hourly/project,0.00,low,LightRAG,infrastructure|payment|security
358c0fb7-60f0-49f0-af22-165ab5d8088a,Genixbanks Ai Treasurer,fintech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
7e68ff6b-17ce-4847-9d52-3fae4260b4bd,Merch Licensing,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
7959b02f-1512-4880-889c-44c7a6ab1a87,Chatbot Customer Service,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
cf272b81-21e0-4813-b736-6ff0c4ba488c,Wholesale Marketplace Ai,market,2,INTELLIGENCE_LAYER,BROKER,margin,0.00,low,LightRAG,api|matching|dashboard
f3ef9069-0b9c-4d4f-ac54-c01848ad3a4c,Project Budget Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
2ff505e9-628e-4851-88c2-891abc76953b,Ai Product Cataloger,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
55af196a-fcc9-45c2-9890-e711c18cb9e4,Ai Customer Community,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
8ae79082-a341-4e02-b85d-2d8cb240399d,Ai Trend Archive,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
69a09970-4f23-4629-898f-68945a6c432b,Blockchain Verifier Ai,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
a90fb2af-322e-4d30-a788-cbceb022ffd4,Supply Chain Optimizer,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
865e4148-4fb4-4fb6-96ec-65c6602936e8,Project Budget Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
a7313b93-1f7c-4b8d-a76f-05adc9f19044,Personal Finance Coach,edtech,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
28186c7a-9e4b-4b2c-884c-2bf6a7750009,Black Art Museum Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
4f3bc116-b77f-4b3a-a9f6-a3327a21762d,SkillForge,edtech,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
b9c1c9a3-5927-480c-857d-6b99be35254b,Enhanced Cursor Rules,devtools,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
0cfa37d1-5dbe-44de-ac1d-bb54b5f2f26b,Virtual Assistant Builder,devtools,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
0f6a2756-2bc4-4fd5-abb9-30d24b087aca,Ai Integration Hub,devtools,3,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
0560c36b-06ee-4de2-97ab-60b75d4d1036,Asset Management Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
01d525cb-7d20-400d-8755-feb73fdad2be,Legal Education Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
08b32575-d364-4c67-9e6a-137ee4e37c58,Ai Up Selling,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
06018304-6677-466a-b2ca-48b723420496,Customer Insights Ai,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
012af0d5-5417-42ba-8396-a5b6a507f98a,Health Safety Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
09da8b0a-9a94-461e-a1ac-3009d7e8cf5e,Social Studies Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
068d1f15-87ae-483c-8f6d-d720b47353ad,Environmental Justice Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0d0043e7-228c-4c3c-8a34-bf38798c692c,Speech To Text Ai,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0a663217-7731-41d7-873f-13f9742a9a8c,Succession Planning Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
151763db-b390-47a9-bd1b-82c4e492aeb2,CON-007 Safety Compliance,con,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,none
1ecbc9e3-88bf-4d29-9a90-1ee5e2d2549b,CON-013 Material Cost Tracking,con,3,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,knowledge-graph|semantic-search|database
05824164-ab9d-4a98-bebc-2cbae6913530,CON-020 Dispute Resolution,con,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,none
1c2815b7-14da-46d8-9def-d3fafd52127f,RE-004 Neighborhood Analytics,re,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
00820f11-bc63-4ed5-b515-a9250718b65d,RE-005 Lease Administration,re,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
7324eb78-30e3-4eb0-b09b-117237dea38d,RE-012 HOA Management Platform,re,3,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
dd78dc7f-ab6a-4c1f-9405-b0cbd827ae0d,QuantumLedger,fintech,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
1e024252-6dd8-4413-b4c2-462db4ed5320,Job Training Center,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
51d69a32-a9fe-47b8-b3c7-88780372918b,Luggage Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
84c1bc81-7c50-455d-958b-e6d4af9b2a24,Community Wellness Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
227ee829-19eb-4140-8f4e-d5c738068733,Ai Customer Loyalty,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
42958522-0037-4ce0-a015-4a45bd3df1b6,Neighborhood Development Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
5e14ba4a-4152-4f8b-b782-1e9cc56299d4,Document Security Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
5edf415f-1051-4f10-bb16-670e3dc28dd5,Public Fitness Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
c001506d-453e-482d-991b-d08be43a4e68,Reading Comprehension Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
6cab83a8-f1f8-4b3a-82df-5ff417b6e4f5,Fraud Prevention Ai,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
fa284812-facc-4c83-b825-106ea6626efd,Ai Testing Platform,devtools,3,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
f98ce20d-3fb9-4dae-a8af-890f97920a98,Digital Twin Ai,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
844dce42-970c-41a2-9fe5-8d0b48a1e3de,Personalized Medicine Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
f9de7000-12db-42f4-bf35-6dda7e18e11d,Charity Donation Ai,fintech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
e98dbadb-09da-451d-85c6-d98d670d37c9,CON-005 Project Analytics,con,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,opensre,none
4322cdc5-bd82-4466-93bd-a996edf3ba12,CON-016 Sustainability Reporting,con,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,opensre,none
b6823f63-1d6d-4b98-a640-3766a0637c50,Chatbot Customer Service,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
de6c1ef8-064c-459a-b0ba-80ff12ef8e57,Cloud Cost Management,infra,3,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
2629051b-ee01-4bea-96a5-78d20d510974,Space Mining Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
35805956-8944-40e8-a4f4-8977fb6b3746,Youth Innovation Hub,market,3,R&D,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
02ee37b5-eb8a-4f42-ad94-79b7e5472d22,Fulfillment Network Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
f3dc0c40-ae8d-4a5f-aa76-9427152fad72,CON-001 Charlotte Residential Permits,con,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,none
