venture_id,name,sector,archetype,stage,capabilities,owned_caps,buy_caps,integration_pct,deal_layer
OPS-065-Data-Cleaning-AI,Data Cleaning Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-066-Workflow-Management-AI,Workflow Management Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
EDU-001-Youth-Entrepreneurship-Curriculum,Youth Entrepreneurship Curriculum,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-002-AI-Literacy-Program,Ai Literacy Program,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-003-Coding-Mentor-Certification,Coding Mentor Certification,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-004-Real-Estate-Licensing-Prep,Real Estate Licensing Prep,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-005-Coding-Bootcamp,Coding Bootcamp,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-006-Homeschooling-Content-AI,Homeschooling Content Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-007-AI-Tutoring-Platform,Ai Tutoring Platform,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-008-Branding-Templates-Marketplace,Branding Templates Marketplace,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-009-Voiceover-Script-Library,Voiceover Script Library,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-010-Trade-Skills-Bootcamp,Trade Skills Bootcamp,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-011-Franchise-Blueprint-System,Franchise Blueprint System,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-012-Low-Income-Housing-Blueprint,Low Income Housing Blueprint,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-013-Automated-Empire-Book,Automated Empire Book,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-014-BIPOC-Creator-Incubator,Bipoc Creator Incubator,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-015-AI-Legal-Doc-Generator,Ai Legal Doc Generator,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-016-Virtual-Black-Art-Museum,Virtual Black Art Museum,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-017-AI-Coding-Tutor,Ai Coding Tutor,education,edtech,growth,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-018-Online-Course-Creator,Online Course Creator,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-019-Executive-Education-Program,Executive Education Program,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-020-Youth-STEM-Program,Youth Stem Program,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-021-Remote-Work-Certification,Remote Work Certification,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-022-AI-Research-Assistant,Ai Research Assistant,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-023-Personal-Finance-Coach,Personal Finance Coach,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-024-Language-Learning-AI,Language Learning Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-025-Test-Preparation-AI,Test Preparation Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-026-Corporate-Training-AI,Corporate Training Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-027-Medical-Education-AI,Medical Education Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-028-Legal-Education-AI,Legal Education Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-029-Music-Education-AI,Music Education Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-030-Art-Education-AI,Art Education Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-031-Physical-Education-AI,Physical Education Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-032-Environmental-Education-AI,Environmental Education Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-033-Social-Studies-AI,Social Studies Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-034-Math-Education-AI,Math Education Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-035-Science-Education-AI,Science Education Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-036-Reading-Comprehension-AI,Reading Comprehension Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-037-Writing-Instruction-AI,Writing Instruction Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-038-Critical-Thinking-AI,Critical Thinking Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-039-Emotional-Intelligence-AI,Emotional Intelligence Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
EDU-040-Time-Management-AI,Time Management Ai,education,edtech,planned,api | authentication | dashboard | database | workspace,api | authentication | dashboard | database,workspace,80,L6 Software
COMM-001-Luminary-Worldwide-Events,Luminary Worldwide Events,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-002-Brotherhood-Coaching-Network,Brotherhood Coaching Network,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-003-Ace-Senior-Care-Connect,Ace Senior Care Connect,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-004-Community-Outreach-Nonprofit,Community Outreach Nonprofit,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-005-Ace-Food-Security-AI,Ace Food Security Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-006-Community-Technology-Access-AI,Community Technology Access Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-007-Youth-Leadership-AI,Youth Leadership Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-008-Community-Fundraising-AI,Community Fundraising Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-009-Volunteer-Hub-AI,Volunteer Hub Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-010-Disaster-Relief-AI,Disaster Relief Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-011-Indigenous-Creator-Hub,Indigenous Creator Hub,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-012-Black-Art-Museum-AI,Black Art Museum Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-013-Women-s-Empowerment-Network,Women S Empowerment Network,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-014-Veterans-Support-AI,Veterans Support Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-015-Youth-Mentorship-Program,Youth Mentorship Program,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-016-Community-Health-AI,Community Health Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-017-Local-Business-Directory,Local Business Directory,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-018-Neighborhood-Watch-AI,Neighborhood Watch Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-019-Community-Garden-AI,Community Garden Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-020-Public-Transportation-AI,Public Transportation Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-021-Housing-Assistance-AI,Housing Assistance Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-022-Job-Training-Center,Job Training Center,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-023-Elder-Companion-AI,Elder Companion Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-024-Youth-Sports-AI,Youth Sports Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-025-Community-Legal-Aid,Community Legal Aid,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-026-Public-Education-AI,Public Education Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-027-Local-Government-AI,Local Government Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-028-Public-Safety-AI,Public Safety Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-029-Community-Wellness-AI,Community Wellness Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-030-Cultural-Exchange-AI,Cultural Exchange Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-031-Community-Investment-AI,Community Investment Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-032-Public-Health-AI,Public Health Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-033-Youth-Innovation-Hub,Youth Innovation Hub,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-034-Senior-Tech-Support,Senior Tech Support,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-035-Community-Arts-AI,Community Arts Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-036-Public-Infrastructure-AI,Public Infrastructure Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-037-Neighborhood-Development-AI,Neighborhood Development Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-038-Community-Policing-AI,Community Policing Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-039-Public-Space-AI,Public Space Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-040-Community-Recycling-AI,Community Recycling Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-041-Public-Wi-Fi-AI,Public Wi Fi Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-042-Community-Energy-AI,Community Energy Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-043-Local-Food-Network-AI,Local Food Network Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-044-Community-Volunteering-AI,Community Volunteering Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-045-Public-Childcare-AI,Public Childcare Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-046-Community-Pet-Care-AI,Community Pet Care Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-047-Public-Fitness-AI,Public Fitness Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-048-Community-Transportation-AI,Community Transportation Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-049-Public-Event-AI,Public Event Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
COMM-050-Community-Cultural-AI,Community Cultural Ai,community,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EM-001-Space-Habitat-AI,Space Habitat Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-002-Fusion-Energy-AI,Fusion Energy Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-003-Teleportation-Research-AI,Teleportation Research Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-004-Climate-Solutions-AI,Climate Solutions Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-005-Holographic-Events-AI,Holographic Events Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-006-Neurofeedback-AI,Neurofeedback Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-007-Autonomous-Delivery-AI,Autonomous Delivery Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-008-Gene-Editing-AI,Gene Editing Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-009-Space-Tourism-AI,Space Tourism Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-010-Wearables-AI,Wearables Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-011-Metaverse-Hub-AI,Metaverse Hub Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-012-Energy-Grid-AI,Energy Grid Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-013-Brain-Computer-Interface,Brain Computer Interface,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-014-Ocean-Cleanup-AI,Ocean Cleanup Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-015-Crypto-Trading-AI,Crypto Trading Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-016-Synthetic-Media-AI,Synthetic Media Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-017-Space-Mining-AI,Space Mining Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-018-VR-Therapy-AI,Vr Therapy Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-019-Weather-Prediction-AI,Weather Prediction Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-020-Autonomous-Farming-AI,Autonomous Farming Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-021-Traffic-Optimizer-AI,Traffic Optimizer Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-022-Smart-Grid-AI,Smart Grid Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-023-Disaster-Prediction-AI,Disaster Prediction Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-024-Nanotech-AI,Nanotech Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-025-Personalized-Medicine-AI,Personalized Medicine Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-026-AI-Diagnostic-Lab,Ai Diagnostic Lab,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-027-Sustainable-Cities-AI,Sustainable Cities Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-028-Renewable-Energy-AI,Renewable Energy Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-029-Climate-Modeling-AI,Climate Modeling Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-030-Policy-Advisor-AI,Policy Advisor Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-031-Governance-Hub-AI,Governance Hub Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-032-Global-Challenges-AI,Global Challenges Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-033-Space-Exploration-AI,Space Exploration Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-034-Education-Equity-AI,Education Equity Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-035-Health-Equity-AI,Health Equity Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-036-Economic-Equity-AI,Economic Equity Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-037-Environmental-Justice-AI,Environmental Justice Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-038-Human-Rights-AI,Human Rights Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-039-Peacebuilding-AI,Peacebuilding Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-040-Telemedicine-AI,Telemedicine Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-041-AI-Climate-Adaptation,Ai Climate Adaptation,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-042-Space-Agriculture-AI,Space Agriculture Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-043-Quantum-Communication-AI,Quantum Communication Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-044-Robotics-Surgery-AI,Robotics Surgery Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-045-AI-Disaster-Response,Ai Disaster Response,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-046-Smart-City-Governance,Smart City Governance,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-047-AI-Environmental-Monitoring,Ai Environmental Monitoring,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-048-Space-Manufacturing-AI,Space Manufacturing Ai,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-049-AI-Ocean-Exploration,Ai Ocean Exploration,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
EM-050-AI-Archaeology,Ai Archaeology,emerging,ai,planned,api | database | knowledge-graph | monitoring,api | database | knowledge-graph | monitoring,,100,L6 Software / L7 Data
SPEC-001-AI-Auction-House,Ai Auction House,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-002-Smart-Marina-Management,Smart Marina Management,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-003-AI-Surf-Report,Ai Surf Report,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-004-Private-Chef-AI,Private Chef Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-005-Virtual-Concierge-AI,Virtual Concierge Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-006-Smart-Parking-AI,Smart Parking Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-007-AI-Interior-Design,Ai Interior Design,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-008-Personal-Stylist-AI,Personal Stylist Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-009-Smart-Locker-System,Smart Locker System,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-010-AI-Fitness-Coach,Ai Fitness Coach,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-011-Smart-Golf-Caddie,Smart Golf Caddie,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-012-AI-Nutritionist,Ai Nutritionist,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-013-Smart-Hotel-Butler,Smart Hotel Butler,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-014-AI-Language-Tutor,Ai Language Tutor,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-015-Smart-Transportation-AI,Smart Transportation Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-016-AI-Travel-Planner,Ai Travel Planner,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-017-Smart-Agriculture-AI,Smart Agriculture Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-018-AI-Personal-Shopper,Ai Personal Shopper,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-019-Smart-Home-Security,Smart Home Security,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-020-AI-Music-Producer,Ai Music Producer,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-021-Smart-Restaurant-AI,Smart Restaurant Ai,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-022-AI-Movie-Critic,Ai Movie Critic,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
SPEC-023-Smart-Museum-Guide,Smart Museum Guide,specialized,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
