venture_id,venture_name,prefix,shared_services,infrastructure_repos,service_count
EM-014-Ocean-Cleanup-AI,Ocean Cleanup Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-015-Crypto-Trading-AI,Crypto Trading Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-016-Synthetic-Media-AI,Synthetic Media Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-017-Space-Mining-AI,Space Mining Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-018-VR-Therapy-AI,Vr Therapy Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-019-Weather-Prediction-AI,Weather Prediction Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-020-Autonomous-Farming-AI,Autonomous Farming Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-021-Traffic-Optimizer-AI,Traffic Optimizer Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-022-Smart-Grid-AI,Smart Grid Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-023-Disaster-Prediction-AI,Disaster Prediction Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-024-Nanotech-AI,Nanotech Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-025-Personalized-Medicine-AI,Personalized Medicine Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-026-AI-Diagnostic-Lab,Ai Diagnostic Lab,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-027-Sustainable-Cities-AI,Sustainable Cities Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-028-Renewable-Energy-AI,Renewable Energy Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-029-Climate-Modeling-AI,Climate Modeling Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-030-Policy-Advisor-AI,Policy Advisor Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-031-Governance-Hub-AI,Governance Hub Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-032-Global-Challenges-AI,Global Challenges Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-033-Space-Exploration-AI,Space Exploration Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-034-Education-Equity-AI,Education Equity Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-035-Health-Equity-AI,Health Equity Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-036-Economic-Equity-AI,Economic Equity Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-037-Environmental-Justice-AI,Environmental Justice Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-038-Human-Rights-AI,Human Rights Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-039-Peacebuilding-AI,Peacebuilding Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-040-Telemedicine-AI,Telemedicine Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-041-AI-Climate-Adaptation,Ai Climate Adaptation,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-042-Space-Agriculture-AI,Space Agriculture Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-043-Quantum-Communication-AI,Quantum Communication Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-044-Robotics-Surgery-AI,Robotics Surgery Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-045-AI-Disaster-Response,Ai Disaster Response,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-046-Smart-City-Governance,Smart City Governance,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-047-AI-Environmental-Monitoring,Ai Environmental Monitoring,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-048-Space-Manufacturing-AI,Space Manufacturing Ai,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-049-AI-Ocean-Exploration,Ai Ocean Exploration,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
EM-050-AI-Archaeology,Ai Archaeology,EM,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-001-AI-Auction-House,Ai Auction House,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-002-Smart-Marina-Management,Smart Marina Management,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-003-AI-Surf-Report,Ai Surf Report,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-004-Private-Chef-AI,Private Chef Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-005-Virtual-Concierge-AI,Virtual Concierge Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-006-Smart-Parking-AI,Smart Parking Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-007-AI-Interior-Design,Ai Interior Design,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-008-Personal-Stylist-AI,Personal Stylist Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-009-Smart-Locker-System,Smart Locker System,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-010-AI-Fitness-Coach,Ai Fitness Coach,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-011-Smart-Golf-Caddie,Smart Golf Caddie,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-012-AI-Nutritionist,Ai Nutritionist,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-013-Smart-Hotel-Butler,Smart Hotel Butler,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-014-AI-Language-Tutor,Ai Language Tutor,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-015-Smart-Transportation-AI,Smart Transportation Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-016-AI-Travel-Planner,Ai Travel Planner,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-017-Smart-Agriculture-AI,Smart Agriculture Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-018-AI-Personal-Shopper,Ai Personal Shopper,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-019-Smart-Home-Security,Smart Home Security,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-020-AI-Music-Producer,Ai Music Producer,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-021-Smart-Restaurant-AI,Smart Restaurant Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-022-AI-Movie-Critic,Ai Movie Critic,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-023-Smart-Museum-Guide,Smart Museum Guide,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-024-AI-Sports-Analyst,Ai Sports Analyst,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-025-Smart-Library-AI,Smart Library Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-026-AI-Art-Curator,Ai Art Curator,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-027-Smart-Fitness-AI,Smart Fitness Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-028-AI-Poetry-Generator,Ai Poetry Generator,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-029-Smart-Dating-AI,Smart Dating Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-030-AI-Journalism-Tool,Ai Journalism Tool,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-031-Smart-Legal-AI,Smart Legal Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-032-AI-Game-Designer,Ai Game Designer,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
SPEC-033-Smart-Real-Estate-AI,Smart Real Estate Ai,SPEC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration|iza-os-learning-platform,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,11
