venture_id,name,sector,stage,status,repository_url,revenue_ytd,costs_mom,staff_count,blockers,next_action
EM-015-Crypto-Trading-AI,Crypto Trading Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-015-crypto-trading-ai,,,,,
EM-016-Synthetic-Media-AI,Synthetic Media Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-016-synthetic-media-ai,,,,,
EM-017-Space-Mining-AI,Space Mining Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-017-space-mining-ai,,,,,
EM-018-VR-Therapy-AI,Vr Therapy Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-018-vr-therapy-ai,,,,,
EM-019-Weather-Prediction-AI,Weather Prediction Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-019-weather-prediction-ai,,,,,
EM-020-Autonomous-Farming-AI,Autonomous Farming Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-020-autonomous-farming-ai,,,,,
EM-021-Traffic-Optimizer-AI,Traffic Optimizer Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-021-traffic-optimizer-ai,,,,,
EM-022-Smart-Grid-AI,Smart Grid Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-022-smart-grid-ai,,,,,
EM-023-Disaster-Prediction-AI,Disaster Prediction Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-023-disaster-prediction-ai,,,,,
EM-024-Nanotech-AI,Nanotech Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-024-nanotech-ai,,,,,
EM-025-Personalized-Medicine-AI,Personalized Medicine Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-025-personalized-medicine-ai,,,,,
EM-026-AI-Diagnostic-Lab,Ai Diagnostic Lab,emerging,planned,planned,https://github.com/Worldwidebro/em-026-ai-diagnostic-lab,,,,,
EM-027-Sustainable-Cities-AI,Sustainable Cities Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-027-sustainable-cities-ai,,,,,
EM-028-Renewable-Energy-AI,Renewable Energy Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-028-renewable-energy-ai,,,,,
EM-029-Climate-Modeling-AI,Climate Modeling Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-029-climate-modeling-ai,,,,,
EM-030-Policy-Advisor-AI,Policy Advisor Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-030-policy-advisor-ai,,,,,
EM-031-Governance-Hub-AI,Governance Hub Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-031-governance-hub-ai,,,,,
EM-032-Global-Challenges-AI,Global Challenges Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-032-global-challenges-ai,,,,,
EM-033-Space-Exploration-AI,Space Exploration Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-033-space-exploration-ai,,,,,
EM-034-Education-Equity-AI,Education Equity Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-034-education-equity-ai,,,,,
EM-035-Health-Equity-AI,Health Equity Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-035-health-equity-ai,,,,,
EM-036-Economic-Equity-AI,Economic Equity Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-036-economic-equity-ai,,,,,
EM-037-Environmental-Justice-AI,Environmental Justice Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-037-environmental-justice-ai,,,,,
EM-038-Human-Rights-AI,Human Rights Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-038-human-rights-ai,,,,,
EM-039-Peacebuilding-AI,Peacebuilding Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-039-peacebuilding-ai,,,,,
EM-040-Telemedicine-AI,Telemedicine Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-040-telemedicine-ai,,,,,
EM-041-AI-Climate-Adaptation,Ai Climate Adaptation,emerging,planned,planned,https://github.com/Worldwidebro/em-041-ai-climate-adaptation,,,,,
EM-042-Space-Agriculture-AI,Space Agriculture Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-042-space-agriculture-ai,,,,,
EM-043-Quantum-Communication-AI,Quantum Communication Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-043-quantum-communication-ai,,,,,
EM-044-Robotics-Surgery-AI,Robotics Surgery Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-044-robotics-surgery-ai,,,,,
EM-045-AI-Disaster-Response,Ai Disaster Response,emerging,planned,planned,https://github.com/Worldwidebro/em-045-ai-disaster-response,,,,,
EM-046-Smart-City-Governance,Smart City Governance,emerging,planned,planned,https://github.com/Worldwidebro/em-046-smart-city-governance,,,,,
EM-047-AI-Environmental-Monitoring,Ai Environmental Monitoring,emerging,planned,planned,https://github.com/Worldwidebro/em-047-ai-environmental-monitoring,,,,,
EM-048-Space-Manufacturing-AI,Space Manufacturing Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-048-space-manufacturing-ai,,,,,
EM-049-AI-Ocean-Exploration,Ai Ocean Exploration,emerging,planned,planned,https://github.com/Worldwidebro/em-049-ai-ocean-exploration,,,,,
EM-050-AI-Archaeology,Ai Archaeology,emerging,planned,planned,https://github.com/Worldwidebro/em-050-ai-archaeology,,,,,
SPEC-001-AI-Auction-House,Ai Auction House,specialized,planned,planned,https://github.com/Worldwidebro/spec-001-ai-auction-house,,,,,
SPEC-002-Smart-Marina-Management,Smart Marina Management,specialized,planned,planned,https://github.com/Worldwidebro/spec-002-smart-marina-management,,,,,
SPEC-003-AI-Surf-Report,Ai Surf Report,specialized,planned,planned,https://github.com/Worldwidebro/spec-003-ai-surf-report,,,,,
SPEC-004-Private-Chef-AI,Private Chef Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-004-private-chef-ai,,,,,
SPEC-005-Virtual-Concierge-AI,Virtual Concierge Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-005-virtual-concierge-ai,,,,,
SPEC-006-Smart-Parking-AI,Smart Parking Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-006-smart-parking-ai,,,,,
SPEC-007-AI-Interior-Design,Ai Interior Design,specialized,planned,planned,https://github.com/Worldwidebro/spec-007-ai-interior-design,,,,,
SPEC-008-Personal-Stylist-AI,Personal Stylist Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-008-personal-stylist-ai,,,,,
SPEC-009-Smart-Locker-System,Smart Locker System,specialized,planned,planned,https://github.com/Worldwidebro/spec-009-smart-locker-system,,,,,
SPEC-010-AI-Fitness-Coach,Ai Fitness Coach,specialized,planned,planned,https://github.com/Worldwidebro/spec-010-ai-fitness-coach,,,,,
SPEC-011-Smart-Golf-Caddie,Smart Golf Caddie,specialized,planned,planned,https://github.com/Worldwidebro/spec-011-smart-golf-caddie,,,,,
SPEC-012-AI-Nutritionist,Ai Nutritionist,specialized,planned,planned,https://github.com/Worldwidebro/spec-012-ai-nutritionist,,,,,
SPEC-013-Smart-Hotel-Butler,Smart Hotel Butler,specialized,planned,planned,https://github.com/Worldwidebro/spec-013-smart-hotel-butler,,,,,
SPEC-014-AI-Language-Tutor,Ai Language Tutor,specialized,planned,planned,https://github.com/Worldwidebro/spec-014-ai-language-tutor,,,,,
SPEC-015-Smart-Transportation-AI,Smart Transportation Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-015-smart-transportation-ai,,,,,
SPEC-016-AI-Travel-Planner,Ai Travel Planner,specialized,planned,planned,https://github.com/Worldwidebro/spec-016-ai-travel-planner,,,,,
SPEC-017-Smart-Agriculture-AI,Smart Agriculture Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-017-smart-agriculture-ai,,,,,
SPEC-018-AI-Personal-Shopper,Ai Personal Shopper,specialized,planned,planned,https://github.com/Worldwidebro/spec-018-ai-personal-shopper,,,,,
SPEC-019-Smart-Home-Security,Smart Home Security,specialized,planned,planned,https://github.com/Worldwidebro/spec-019-smart-home-security,,,,,
SPEC-020-AI-Music-Producer,Ai Music Producer,specialized,planned,planned,https://github.com/Worldwidebro/spec-020-ai-music-producer,,,,,
SPEC-021-Smart-Restaurant-AI,Smart Restaurant Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-021-smart-restaurant-ai,,,,,
SPEC-022-AI-Movie-Critic,Ai Movie Critic,specialized,planned,planned,https://github.com/Worldwidebro/spec-022-ai-movie-critic,,,,,
SPEC-023-Smart-Museum-Guide,Smart Museum Guide,specialized,planned,planned,https://github.com/Worldwidebro/spec-023-smart-museum-guide,,,,,
SPEC-024-AI-Sports-Analyst,Ai Sports Analyst,specialized,planned,planned,https://github.com/Worldwidebro/spec-024-ai-sports-analyst,,,,,
SPEC-025-Smart-Library-AI,Smart Library Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-025-smart-library-ai,,,,,
SPEC-026-AI-Art-Curator,Ai Art Curator,specialized,planned,planned,https://github.com/Worldwidebro/spec-026-ai-art-curator,,,,,
SPEC-027-Smart-Fitness-AI,Smart Fitness Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-027-smart-fitness-ai,,,,,
SPEC-028-AI-Poetry-Generator,Ai Poetry Generator,specialized,planned,planned,https://github.com/Worldwidebro/spec-028-ai-poetry-generator,,,,,
SPEC-029-Smart-Dating-AI,Smart Dating Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-029-smart-dating-ai,,,,,
SPEC-030-AI-Journalism-Tool,Ai Journalism Tool,specialized,planned,planned,https://github.com/Worldwidebro/spec-030-ai-journalism-tool,,,,,
SPEC-031-Smart-Legal-AI,Smart Legal Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-031-smart-legal-ai,,,,,
SPEC-032-AI-Game-Designer,Ai Game Designer,specialized,growth,active,https://github.com/Worldwidebro/spec-032-ai-game-designer,,,,,
SPEC-033-Smart-Real-Estate-AI,Smart Real Estate Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-033-smart-real-estate-ai,,,,,
SPEC-034-AI-Cooking-Assistant,Ai Cooking Assistant,specialized,planned,planned,https://github.com/Worldwidebro/spec-034-ai-cooking-assistant,,,,,
SPEC-035-Smart-Health-AI,Smart Health Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-035-smart-health-ai,,,,,
SPEC-036-AI-Photography-Tool,Ai Photography Tool,specialized,planned,planned,https://github.com/Worldwidebro/spec-036-ai-photography-tool,,,,,
SPEC-037-Smart-Writing-AI,Smart Writing Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-037-smart-writing-ai,,,,,
SPEC-038-AI-Comedy-Writer,Ai Comedy Writer,specialized,planned,planned,https://github.com/Worldwidebro/spec-038-ai-comedy-writer,,,,,
SPEC-039-Smart-Meditation-AI,Smart Meditation Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-039-smart-meditation-ai,,,,,
SPEC-040-AI-Debate-Coach,Ai Debate Coach,specialized,planned,planned,https://github.com/Worldwidebro/spec-040-ai-debate-coach,,,,,
SPEC-041-Smart-Parenting-AI,Smart Parenting Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-041-smart-parenting-ai,,,,,
SPEC-042-AI-Financial-Advisor,Ai Financial Advisor,specialized,planned,planned,https://github.com/Worldwidebro/spec-042-ai-financial-advisor,,,,,
SPEC-043-Smart-Automotive-AI,Smart Automotive Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-043-smart-automotive-ai,,,,,
SPEC-044-AI-Aviation-Planner,Ai Aviation Planner,specialized,planned,planned,https://github.com/Worldwidebro/spec-044-ai-aviation-planner,,,,,
SPEC-045-Smart-Maritime-AI,Smart Maritime Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-045-smart-maritime-ai,,,,,
SPEC-046-AI-Weather-Forecast,Ai Weather Forecast,specialized,planned,planned,https://github.com/Worldwidebro/spec-046-ai-weather-forecast,,,,,
SPEC-047-Smart-Energy-AI,Smart Energy Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-047-smart-energy-ai,,,,,
SPEC-048-AI-Sports-Coach,Ai Sports Coach,specialized,planned,planned,https://github.com/Worldwidebro/spec-048-ai-sports-coach,,,,,
SPEC-049-Smart-Education-AI,Smart Education Ai,specialized,planned,planned,https://github.com/Worldwidebro/spec-049-smart-education-ai,,,,,
SPEC-050-AI-Language-Translator,Ai Language Translator,specialized,planned,planned,https://github.com/Worldwidebro/spec-050-ai-language-translator,,,,,
FI-dist,Dist,financial,planned,planned,https://github.com/Worldwidebro/dist,,,,,
FI-node_modules,Node_Modules,financial,planned,planned,https://github.com/Worldwidebro/node_modules,,,,,
FI-public,Public,financial,planned,planned,https://github.com/Worldwidebro/public,,,,,
FI-src,Src,financial,planned,planned,https://github.com/Worldwidebro/src,,,,,
FI-supabase,Supabase,financial,planned,planned,https://github.com/Worldwidebro/supabase,,,,,
CON-001-ACE-CONSTRUCTION,Ace Construction,construction,planned,planned,https://github.com/Worldwidebro/con-001-ace-construction,,,,,
CON-002-RESIDENTIAL-CONSTRUCTION,Residential Construction,construction,planned,planned,https://github.com/Worldwidebro/con-002-residential-construction,,,,,
CON-003-COMMERCIAL-CONSTRUCTION,Commercial Construction,construction,planned,planned,https://github.com/Worldwidebro/con-003-commercial-construction,,,,,
CON-004-INDUSTRIAL-CONSTRUCTION,Industrial Construction,construction,planned,planned,https://github.com/Worldwidebro/con-004-industrial-construction,,,,,
CON-005-CONSTRUCTION-EQUIPMENT-RENTAL,Construction Equipment Rental,construction,planned,planned,https://github.com/Worldwidebro/con-005-construction-equipment-rental,,,,,
CON-006-CONSTRUCTION-PROJECT-MANAGEMENT,Construction Project Management,construction,planned,planned,https://github.com/Worldwidebro/con-006-construction-project-management,,,,,
CON-007-GREEN-BUILDING-SERVICES,Green Building Services,construction,planned,planned,https://github.com/Worldwidebro/con-007-green-building-services,,,,,
CON-008-HOME-RENOVATION-SERVICES,Home Renovation Services,construction,planned,planned,https://github.com/Worldwidebro/con-008-home-renovation-services,,,,,
CON-009-ROOFING-COMPANY,Roofing Company,construction,planned,planned,https://github.com/Worldwidebro/con-009-roofing-company,,,,,
CON-010-PLUMBING-SERVICES,Plumbing Services,construction,planned,planned,https://github.com/Worldwidebro/con-010-plumbing-services,,,,,
CON-011-ELECTRICAL-SERVICES,Electrical Services,construction,planned,planned,https://github.com/Worldwidebro/con-011-electrical-services,,,,,
CON-012-HVAC-SERVICES,HVAC Services,construction,planned,planned,https://github.com/Worldwidebro/con-012-hvac-services,,,,,
CON-013-PAINTING-SERVICES,Painting Services,construction,planned,planned,https://github.com/Worldwidebro/con-013-painting-services,,,,,
CON-014-FLOORING-SERVICES,Flooring Services,construction,planned,planned,https://github.com/Worldwidebro/con-014-flooring-services,,,,,
CON-015-LANDSCAPING-SERVICES,Landscaping Services,construction,planned,planned,https://github.com/Worldwidebro/con-015-landscaping-services,,,,,
CON-016-DEMOLITION-SERVICES,Demolition Services,construction,planned,planned,https://github.com/Worldwidebro/con-016-demolition-services,,,,,
CON-017-CONCRETE-SERVICES,Concrete Services,construction,planned,planned,https://github.com/Worldwidebro/con-017-concrete-services,,,,,
CON-018-CARPENTRY-SERVICES,Carpentry Services,construction,planned,planned,https://github.com/Worldwidebro/con-018-carpentry-services,,,,,
CON-019-WINDOW-INSTALLATION,Window Installation,construction,planned,planned,https://github.com/Worldwidebro/con-019-window-installation,,,,,
CON-020-INSULATION-SERVICES,Insulation Services,construction,planned,planned,https://github.com/Worldwidebro/con-020-insulation-services,,,,,
RE-001-PROPERTY-HOLDINGS,Property Holdings,real-estate,planned,planned,https://github.com/Worldwidebro/re-001-property-holdings,,,,,
OPS-001-VENTURE-STAFFING,Venture Staffing Operations,operations,mvp,development,https://github.com/Worldwidebro/ops-staff-001-staffing,,,,,
PROFILE-001-DIVINE-JOHNS-PORTFOLIO,Divine Johns Portfolio,media-content,mvp,development,https://github.com/Worldwidebro/divine-johns-portfolio,,,,,
ET-010-PERSONAL-RESUME,Personal Resume,education-training,mvp,development,https://github.com/Worldwidebro/Resume,,,,,
TECH-061-TECH-VENTURES-PORTFOLIO,Tech Ventures Portfolio,technology,mvp,development,https://github.com/Worldwidebro/tech-ventures-portfolio,,,,,
